"location","sex","year","age","val"
"Japan","Male",2018,"75 to 79",3125127.2605877
"Japan","Male",2018,"80 to 84",2209689.84229389
"Japan","Male",2018,"85 to 89",1244120.03984597
"Japan","Male",2018,"90 to 94",504866.516649245
"Japan","Male",2018,"95 plus",156789.240986922
"Japan","Male",2019,"0 to 4",2492381.65853172
"Japan","Male",2019,"5 to 9",2765252.58078622
"Japan","Male",2019,"10 to 14",2875007.65879466
"Japan","Male",2019,"15 to 19",3081951.35209433
"Japan","Male",2019,"20 to 24",3180168.72281857
"Japan","Male",2019,"25 to 29",3213607.38642317
"Japan","Male",2019,"30 to 34",3530486.86643252
"Japan","Male",2019,"35 to 39",3944868.18261223
"Japan","Male",2019,"40 to 44",4540728.14575614
"Japan","Male",2019,"45 to 49",5066984.62579345
"Japan","Male",2019,"50 to 54",4369832.74733981
"Japan","Male",2019,"55 to 59",3893765.80901028
"Japan","Male",2019,"60 to 64",3750561.42413034
"Japan","Male",2019,"65 to 69",4256177.78272184
"Japan","Male",2019,"70 to 74",4132088.45050421
"Japan","Male",2019,"75 to 79",3263023.85580693
"Japan","Male",2019,"80 to 84",2213046.44608932
"Japan","Male",2019,"85 to 89",1289251.51929781
"Japan","Male",2019,"90 to 94",533901.459492766
"Japan","Male",2019,"95 plus",176378.232703473
"Japan","Male",2020,"0 to 4",2421111.48289015
"Japan","Male",2020,"5 to 9",2739218.1416492
"Japan","Male",2020,"10 to 14",2878095.35941962
"Japan","Male",2020,"15 to 19",3025002.00119112
"Japan","Male",2020,"20 to 24",3169589.30088826
"Japan","Male",2020,"25 to 29",3219940.7523768
"Japan","Male",2020,"30 to 34",3449083.09541462
"Japan","Male",2020,"35 to 39",3875574.91443385
"Japan","Male",2020,"40 to 44",4386224.24931944
"Japan","Male",2020,"45 to 49",5077892.6425317
"Japan","Male",2020,"50 to 54",4447143.81931543
"Japan","Male",2020,"55 to 59",3996758.42367918
"Japan","Male",2020,"60 to 64",3708470.59609521
"Japan","Male",2020,"65 to 69",4039050.05276112
"Japan","Male",2020,"70 to 74",4394413.00340431
"Japan","Male",2020,"75 to 79",3200051.65363785
"Japan","Male",2020,"80 to 84",2266294.46850084
"Japan","Male",2020,"85 to 89",1349586.412368
"Japan","Male",2020,"90 to 94",561067.823702783
"Japan","Male",2020,"95 plus",200537.707556173
"Japan","Male",2021,"0 to 4",2352146.10515912
"Japan","Male",2021,"5 to 9",2705462.40747002
"Japan","Male",2021,"10 to 14",2875864.10641403
"Japan","Male",2021,"15 to 19",2976754.22450802
"Japan","Male",2021,"20 to 24",3156997.11911219
"Japan","Male",2021,"25 to 29",3226114.2898131
"Japan","Male",2021,"30 to 34",3381471.27531517
"Japan","Male",2021,"35 to 39",3813945.78484034
"Japan","Male",2021,"40 to 44",4238462.97340963
"Japan","Male",2021,"45 to 49",5019324.2512197
"Japan","Male",2021,"50 to 54",4716731.2954898
"Japan","Male",2021,"55 to 59",3942172.55856886
"Japan","Male",2021,"60 to 64",3688861.70063527
"Japan","Male",2021,"65 to 69",3866790.76906017
"Japan","Male",2021,"70 to 74",4617063.32549614
"Japan","Male",2021,"75 to 79",3051458.69633328
"Japan","Male",2021,"80 to 84",2351885.81404214
"Japan","Male",2021,"85 to 89",1414576.44079378
"Japan","Male",2021,"90 to 94",593068.379523341
"Japan","Male",2021,"95 plus",225941.027123567
"Zimbabwe","Female",1990,"0 to 4",875929.207308033
"Zimbabwe","Female",1990,"5 to 9",812451.246888089
"Zimbabwe","Female",1990,"10 to 14",722561.344602672
"Zimbabwe","Female",1990,"15 to 19",612977.178064703
"Zimbabwe","Female",1990,"20 to 24",496646.457579226
"Zimbabwe","Female",1990,"25 to 29",392174.101908756
"Zimbabwe","Female",1990,"30 to 34",314511.230839904
"Zimbabwe","Female",1990,"35 to 39",256118.052755878
"Zimbabwe","Female",1990,"40 to 44",184917.320077201
"Zimbabwe","Female",1990,"45 to 49",147089.562667747
"Zimbabwe","Female",1990,"50 to 54",126808.946185534
"Zimbabwe","Female",1990,"55 to 59",90688.1651235282
"Zimbabwe","Female",1990,"60 to 64",74673.1552683605
"Zimbabwe","Female",1990,"65 to 69",67224.4632600273
"Zimbabwe","Female",1990,"70 to 74",48206.7011728544
"Zimbabwe","Female",1990,"75 to 79",27736.4739208692
"Zimbabwe","Female",1990,"80 to 84",14476.0000910864
"Zimbabwe","Female",1990,"85 to 89",6643.13857373843
"Zimbabwe","Female",1990,"90 to 94",1995.59841917644
"Zimbabwe","Female",1990,"95 plus",472.01624600111
"Zimbabwe","Female",1991,"0 to 4",878591.600247702
"Zimbabwe","Female",1991,"5 to 9",823815.995824126
"Zimbabwe","Female",1991,"10 to 14",743978.665163739
"Zimbabwe","Female",1991,"15 to 19",634411.503159894
"Zimbabwe","Female",1991,"20 to 24",515696.744451048
"Zimbabwe","Female",1991,"25 to 29",402852.712798473
"Zimbabwe","Female",1991,"30 to 34",323846.832611097
"Zimbabwe","Female",1991,"35 to 39",262730.737158355
"Zimbabwe","Female",1991,"40 to 44",194739.454432395
"Zimbabwe","Female",1991,"45 to 49",153112.173119799
"Zimbabwe","Female",1991,"50 to 54",129510.943017247
"Zimbabwe","Female",1991,"55 to 59",95794.6401369223
"Zimbabwe","Female",1991,"60 to 64",75460.3831628004
"Zimbabwe","Female",1991,"65 to 69",70375.7459412031
"Zimbabwe","Female",1991,"70 to 74",48947.8429699504
"Zimbabwe","Female",1991,"75 to 79",30148.4403860213
"Zimbabwe","Female",1991,"80 to 84",14629.593785553
"Zimbabwe","Female",1991,"85 to 89",6890.05549203127
"Zimbabwe","Female",1991,"90 to 94",2090.79213391978
"Zimbabwe","Female",1991,"95 plus",502.001662619827
"Zimbabwe","Female",1992,"0 to 4",881317.84677243
"Zimbabwe","Female",1992,"5 to 9",829943.807147252
"Zimbabwe","Female",1992,"10 to 14",763894.109576566
"Zimbabwe","Female",1992,"15 to 19",654870.68687705
"Zimbabwe","Female",1992,"20 to 24",534174.073602167
"Zimbabwe","Female",1992,"25 to 29",413972.870876945
"Zimbabwe","Female",1992,"30 to 34",332000.226762792
"Zimbabwe","Female",1992,"35 to 39",269231.506594018
"Zimbabwe","Female",1992,"40 to 44",204966.657734903
"Zimbabwe","Female",1992,"45 to 49",158078.542570825
"Zimbabwe","Female",1992,"50 to 54",131151.750987979
"Zimbabwe","Female",1992,"55 to 59",101991.15949622
"Zimbabwe","Female",1992,"60 to 64",77232.8456587691
"Zimbabwe","Female",1992,"65 to 69",72021.7278846754
"Zimbabwe","Female",1992,"70 to 74",49730.7048453135
"Zimbabwe","Female",1992,"75 to 79",32743.9958415896
"Zimbabwe","Female",1992,"80 to 84",14849.7994435119
"Zimbabwe","Female",1992,"85 to 89",7158.42151133981
"Zimbabwe","Female",1992,"90 to 94",2192.53910490356
"Zimbabwe","Female",1992,"95 plus",534.864479709942
"Zimbabwe","Female",1993,"0 to 4",883997.298089532
"Zimbabwe","Female",1993,"5 to 9",831094.178569813
"Zimbabwe","Female",1993,"10 to 14",781735.923861656
"Zimbabwe","Female",1993,"15 to 19",674173.182664386
"Zimbabwe","Female",1993,"20 to 24",551538.415893946
"Zimbabwe","Female",1993,"25 to 29",425740.389285652
"Zimbabwe","Female",1993,"30 to 34",338526.24393892
"Zimbabwe","Female",1993,"35 to 39",275476.450853653
"Zimbabwe","Female",1993,"40 to 44",215127.373005601
"Zimbabwe","Female",1993,"45 to 49",163667.385573702
"Zimbabwe","Female",1993,"50 to 54",133689.03815219
"Zimbabwe","Female",1993,"55 to 59",105611.40615152
"Zimbabwe","Female",1993,"60 to 64",77634.9640457581
"Zimbabwe","Female",1993,"65 to 69",73321.9236981933
"Zimbabwe","Female",1993,"70 to 74",52911.0280543401
"Zimbabwe","Female",1993,"75 to 79",33870.6665794413
"Zimbabwe","Female",1993,"80 to 84",15839.1880527412
"Zimbabwe","Female",1993,"85 to 89",7194.16189401038
"Zimbabwe","Female",1993,"90 to 94",2304.10130563528
"Zimbabwe","Female",1993,"95 plus",572.421489294413
"Zimbabwe","Female",1994,"0 to 4",886563.358919574
"Zimbabwe","Female",1994,"5 to 9",828877.296679979
"Zimbabwe","Female",1994,"10 to 14",796531.391238586
"Zimbabwe","Female",1994,"15 to 19",692413.537504635
"Zimbabwe","Female",1994,"20 to 24",568303.047303117
"Zimbabwe","Female",1994,"25 to 29",437901.351049923
"Zimbabwe","Female",1994,"30 to 34",343677.415147001
"Zimbabwe","Female",1994,"35 to 39",281178.280489129
"Zimbabwe","Female",1994,"40 to 44",224045.728443784
"Zimbabwe","Female",1994,"45 to 49",168915.927082303
"Zimbabwe","Female",1994,"50 to 54",136215.943059502
"Zimbabwe","Female",1994,"55 to 59",108885.767489605
"Zimbabwe","Female",1994,"60 to 64",78895.6691666427
"Zimbabwe","Female",1994,"65 to 69",73814.3824924902
"Zimbabwe","Female",1994,"70 to 74",56062.8556137572
"Zimbabwe","Female",1994,"75 to 79",35244.7589955307
"Zimbabwe","Female",1994,"80 to 84",16960.5890174401
"Zimbabwe","Female",1994,"85 to 89",7289.11536791747
"Zimbabwe","Female",1994,"90 to 94",2430.66145639809
"Zimbabwe","Female",1994,"95 plus",616.896138246776
"Zimbabwe","Female",1995,"0 to 4",889226.604953186
"Zimbabwe","Female",1995,"5 to 9",825165.351598528
"Zimbabwe","Female",1995,"10 to 14",807256.935556755
"Zimbabwe","Female",1995,"15 to 19",709633.414814879
"Zimbabwe","Female",1995,"20 to 24",584797.888383926
"Zimbabwe","Female",1995,"25 to 29",450168.890861436
"Zimbabwe","Female",1995,"30 to 34",347692.041226481
"Zimbabwe","Female",1995,"35 to 39",286010.291459692
"Zimbabwe","Female",1995,"40 to 44",234272.565689943
"Zimbabwe","Female",1995,"45 to 49",171065.788826791
"Zimbabwe","Female",1995,"50 to 54",138990.333557261
"Zimbabwe","Female",1995,"55 to 59",111658.906255968
"Zimbabwe","Female",1995,"60 to 64",81112.7972011144
"Zimbabwe","Female",1995,"65 to 69",74020.8788451174
"Zimbabwe","Female",1995,"70 to 74",58694.9560539984
"Zimbabwe","Female",1995,"75 to 79",36774.5477792062
"Zimbabwe","Female",1995,"80 to 84",18212.6746162059
"Zimbabwe","Female",1995,"85 to 89",7435.5769680248
"Zimbabwe","Female",1995,"90 to 94",2567.39334295016
"Zimbabwe","Female",1995,"95 plus",667.468799107805
"Zimbabwe","Female",1996,"0 to 4",892256.095189637
"Zimbabwe","Female",1996,"5 to 9",821428.977448748
"Zimbabwe","Female",1996,"10 to 14",813157.776516939
"Zimbabwe","Female",1996,"15 to 19",725699.050352674
"Zimbabwe","Female",1996,"20 to 24",600860.624215913
"Zimbabwe","Female",1996,"25 to 29",462251.160136594
"Zimbabwe","Female",1996,"30 to 34",351262.624091258
"Zimbabwe","Female",1996,"35 to 39",289697.540119945
"Zimbabwe","Female",1996,"40 to 44",237227.26289369
"Zimbabwe","Female",1996,"45 to 49",178391.653500756
"Zimbabwe","Female",1996,"50 to 54",143555.304535501
"Zimbabwe","Female",1996,"55 to 59",113003.051100771
"Zimbabwe","Female",1996,"60 to 64",84223.6332891184
"Zimbabwe","Female",1996,"65 to 69",73722.7658914192
"Zimbabwe","Female",1996,"70 to 74",61325.7735897111
"Zimbabwe","Female",1996,"75 to 79",37468.0912380595
"Zimbabwe","Female",1996,"80 to 84",19956.8969001607
"Zimbabwe","Female",1996,"85 to 89",7597.06922064747
"Zimbabwe","Female",1996,"90 to 94",2693.93038097153
"Zimbabwe","Female",1996,"95 plus",722.154801190366
"Zimbabwe","Female",1997,"0 to 4",896484.630574255
"Zimbabwe","Female",1997,"5 to 9",818320.294606492
"Zimbabwe","Female",1997,"10 to 14",814269.391167909
"Zimbabwe","Female",1997,"15 to 19",740312.455372976
"Zimbabwe","Female",1997,"20 to 24",616128.563753717
"Zimbabwe","Female",1997,"25 to 29",473975.426192934
"Zimbabwe","Female",1997,"30 to 34",355258.096587151
"Zimbabwe","Female",1997,"35 to 39",292015.912075773
"Zimbabwe","Female",1997,"40 to 44",239852.116936765
"Zimbabwe","Female",1997,"45 to 49",185842.461879824
"Zimbabwe","Female",1997,"50 to 54",147131.81319407
"Zimbabwe","Female",1997,"55 to 59",113631.153016047
"Zimbabwe","Female",1997,"60 to 64",88333.0600895351
"Zimbabwe","Female",1997,"65 to 69",74224.7087796792
"Zimbabwe","Female",1997,"70 to 74",62415.0123040862
"Zimbabwe","Female",1997,"75 to 79",38141.3594307946
"Zimbabwe","Female",1997,"80 to 84",21752.3595717704
"Zimbabwe","Female",1997,"85 to 89",7785.88871987161
"Zimbabwe","Female",1997,"90 to 94",2821.03468177315
"Zimbabwe","Female",1997,"95 plus",777.462522999819
"Zimbabwe","Female",1998,"0 to 4",902628.404707003
"Zimbabwe","Female",1998,"5 to 9",815863.634140084
"Zimbabwe","Female",1998,"10 to 14",811427.040192226
"Zimbabwe","Female",1998,"15 to 19",753162.708033629
"Zimbabwe","Female",1998,"20 to 24",630493.611060635
"Zimbabwe","Female",1998,"25 to 29",485219.141146119
"Zimbabwe","Female",1998,"30 to 34",360200.261346012
"Zimbabwe","Female",1998,"35 to 39",292849.287032718
"Zimbabwe","Female",1998,"40 to 44",242173.475794197
"Zimbabwe","Female",1998,"45 to 49",193045.32401723
"Zimbabwe","Female",1998,"50 to 54",151230.350242612
"Zimbabwe","Female",1998,"55 to 59",115155.927790516
"Zimbabwe","Female",1998,"60 to 64",90494.1827739075
"Zimbabwe","Female",1998,"65 to 69",73240.0839082717
"Zimbabwe","Female",1998,"70 to 74",63182.9242074914
"Zimbabwe","Female",1998,"75 to 79",40449.209149432
"Zimbabwe","Female",1998,"80 to 84",22363.077846092
"Zimbabwe","Female",1998,"85 to 89",8296.4290844497
"Zimbabwe","Female",1998,"90 to 94",2805.09001998983
"Zimbabwe","Female",1998,"95 plus",822.46896843083
"Zimbabwe","Female",1999,"0 to 4",910423.435541218
"Zimbabwe","Female",1999,"5 to 9",814137.696125697
"Zimbabwe","Female",1999,"10 to 14",806150.852864869
"Zimbabwe","Female",1999,"15 to 19",763308.601696412
"Zimbabwe","Female",1999,"20 to 24",643979.849810676
"Zimbabwe","Female",1999,"25 to 29",496439.026467242
"Zimbabwe","Female",1999,"30 to 34",365918.341158659
"Zimbabwe","Female",1999,"35 to 39",292613.082743894
"Zimbabwe","Female",1999,"40 to 44",243962.797747153
"Zimbabwe","Female",1999,"45 to 49",198985.011531395
"Zimbabwe","Female",1999,"50 to 54",154974.527678765
"Zimbabwe","Female",1999,"55 to 59",116835.298832896
"Zimbabwe","Female",1999,"60 to 64",92471.1908062576
"Zimbabwe","Female",1999,"65 to 69",72823.2664551297
"Zimbabwe","Female",1999,"70 to 74",62882.0199631207
"Zimbabwe","Female",1999,"75 to 79",42361.9697027074
"Zimbabwe","Female",1999,"80 to 84",22843.390401809
"Zimbabwe","Female",1999,"85 to 89",8690.26065218262
"Zimbabwe","Female",1999,"90 to 94",2735.23840302314
"Zimbabwe","Female",1999,"95 plus",839.16988870059
"Zimbabwe","Female",2000,"0 to 4",919178.436840222
"Zimbabwe","Female",2000,"5 to 9",813455.699798518
"Zimbabwe","Female",2000,"10 to 14",800198.586920436
"Zimbabwe","Female",2000,"15 to 19",769850.108645631
"Zimbabwe","Female",2000,"20 to 24",656558.472095273
"Zimbabwe","Female",2000,"25 to 29",507884.159305553
"Zimbabwe","Female",2000,"30 to 34",372224.845872838
"Zimbabwe","Female",2000,"35 to 39",291713.512088355
"Zimbabwe","Female",2000,"40 to 44",245001.978332852
"Zimbabwe","Female",2000,"45 to 49",206096.500646914
"Zimbabwe","Female",2000,"50 to 54",155885.583628981
"Zimbabwe","Female",2000,"55 to 59",118863.502417369
"Zimbabwe","Female",2000,"60 to 64",94124.9582327297
"Zimbabwe","Female",2000,"65 to 69",73122.2246944458
"Zimbabwe","Female",2000,"70 to 74",61980.5179559391
"Zimbabwe","Female",2000,"75 to 79",43488.8114010188
"Zimbabwe","Female",2000,"80 to 84",23144.3226214172
"Zimbabwe","Female",2000,"85 to 89",8961.76588612227
"Zimbabwe","Female",2000,"90 to 94",2614.29221220853
"Zimbabwe","Female",2000,"95 plus",820.676374025026
"Zimbabwe","Female",2001,"0 to 4",928107.867638665
"Zimbabwe","Female",2001,"5 to 9",814327.223625373
"Zimbabwe","Female",2001,"10 to 14",794952.298047696
"Zimbabwe","Female",2001,"15 to 19",772268.679351105
"Zimbabwe","Female",2001,"20 to 24",668109.70178756
"Zimbabwe","Female",2001,"25 to 29",519387.710824549
"Zimbabwe","Female",2001,"30 to 34",378971.577906487
"Zimbabwe","Female",2001,"35 to 39",290943.913756713
"Zimbabwe","Female",2001,"40 to 44",245185.502551055
"Zimbabwe","Female",2001,"45 to 49",206763.416841776
"Zimbabwe","Female",2001,"50 to 54",161569.868535967
"Zimbabwe","Female",2001,"55 to 59",122573.741402933
"Zimbabwe","Female",2001,"60 to 64",94782.5552346742
"Zimbabwe","Female",2001,"65 to 69",74247.0217468887
"Zimbabwe","Female",2001,"70 to 74",60462.4808310538
"Zimbabwe","Female",2001,"75 to 79",44314.7809046887
"Zimbabwe","Female",2001,"80 to 84",22777.6286121425
"Zimbabwe","Female",2001,"85 to 89",9353.04643316456
"Zimbabwe","Female",2001,"90 to 94",2469.27106463678
"Zimbabwe","Female",2001,"95 plus",778.455738813211
"Zimbabwe","Female",2002,"0 to 4",936163.001304807
"Zimbabwe","Female",2002,"5 to 9",817693.944113738
"Zimbabwe","Female",2002,"10 to 14",790962.170044678
"Zimbabwe","Female",2002,"15 to 19",770797.263645989
"Zimbabwe","Female",2002,"20 to 24",678367.074968714
"Zimbabwe","Female",2002,"25 to 29",530540.474335781
"Zimbabwe","Female",2002,"30 to 34",386079.213342413
"Zimbabwe","Female",2002,"35 to 39",291163.05105066
"Zimbabwe","Female",2002,"40 to 44",244425.937350259
"Zimbabwe","Female",2002,"45 to 49",207337.038134861
"Zimbabwe","Female",2002,"50 to 54",167458.169979147
"Zimbabwe","Female",2002,"55 to 59",125558.934217818
"Zimbabwe","Female",2002,"60 to 64",95062.3663415103
"Zimbabwe","Female",2002,"65 to 69",76385.4000422286
"Zimbabwe","Female",2002,"70 to 74",59448.6979916866
"Zimbabwe","Female",2002,"75 to 79",43806.4820929191
"Zimbabwe","Female",2002,"80 to 84",22359.8612955812
"Zimbabwe","Female",2002,"85 to 89",9651.43799028238
"Zimbabwe","Female",2002,"90 to 94",2334.86167249712
"Zimbabwe","Female",2002,"95 plus",732.756446640487
"Zimbabwe","Female",2003,"0 to 4",942454.980792511
"Zimbabwe","Female",2003,"5 to 9",824375.256949853
"Zimbabwe","Female",2003,"10 to 14",788179.190831244
"Zimbabwe","Female",2003,"15 to 19",766402.841264263
"Zimbabwe","Female",2003,"20 to 24",687103.867590515
"Zimbabwe","Female",2003,"25 to 29",541110.077279112
"Zimbabwe","Female",2003,"30 to 34",393511.605724367
"Zimbabwe","Female",2003,"35 to 39",292908.683321767
"Zimbabwe","Female",2003,"40 to 44",242734.861084802
"Zimbabwe","Female",2003,"45 to 49",207909.741272971
"Zimbabwe","Female",2003,"50 to 54",173245.890780243
"Zimbabwe","Female",2003,"55 to 59",129109.304323919
"Zimbabwe","Female",2003,"60 to 64",96396.148016776
"Zimbabwe","Female",2003,"65 to 69",77142.4513927423
"Zimbabwe","Female",2003,"70 to 74",57333.2491242469
"Zimbabwe","Female",2003,"75 to 79",43162.2224350599
"Zimbabwe","Female",2003,"80 to 84",22878.7670727531
"Zimbabwe","Female",2003,"85 to 89",9374.43794867306
"Zimbabwe","Female",2003,"90 to 94",2314.59069322366
"Zimbabwe","Female",2003,"95 plus",664.327994061151
"Zimbabwe","Female",2004,"0 to 4",947444.968036737
"Zimbabwe","Female",2004,"5 to 9",833553.508991367
"Zimbabwe","Female",2004,"10 to 14",786816.782525059
"Zimbabwe","Female",2004,"15 to 19",760499.575094526
"Zimbabwe","Female",2004,"20 to 24",693697.550513961
"Zimbabwe","Female",2004,"25 to 29",551382.856230136
"Zimbabwe","Female",2004,"30 to 34",401807.705746696
"Zimbabwe","Female",2004,"35 to 39",296139.908989323
"Zimbabwe","Female",2004,"40 to 44",240650.968465738
"Zimbabwe","Female",2004,"45 to 49",208345.584977112
"Zimbabwe","Female",2004,"50 to 54",178150.309576878
"Zimbabwe","Female",2004,"55 to 59",132554.463365717
"Zimbabwe","Female",2004,"60 to 64",98164.8909634694
"Zimbabwe","Female",2004,"65 to 69",78081.3573457243
"Zimbabwe","Female",2004,"70 to 74",55902.4814173203
"Zimbabwe","Female",2004,"75 to 79",41931.3381118756
"Zimbabwe","Female",2004,"80 to 84",23230.6122533367
"Zimbabwe","Female",2004,"85 to 89",9145.49299401798
"Zimbabwe","Female",2004,"90 to 94",2287.15470226204
"Zimbabwe","Female",2004,"95 plus",608.929860474847
"Zimbabwe","Female",2005,"0 to 4",952550.280017376
"Zimbabwe","Female",2005,"5 to 9",844159.791738127
"Zimbabwe","Female",2005,"10 to 14",787156.002425163
"Zimbabwe","Female",2005,"15 to 19",754693.83354318
"Zimbabwe","Female",2005,"20 to 24",697554.348106723
"Zimbabwe","Female",2005,"25 to 29",561623.047864957
"Zimbabwe","Female",2005,"30 to 34",411453.958255079
